"","time","mag","x","y","YR","MO","DAY","HR","MN","SEC"
"2304",5399.5289117963,3.5561152,6.8473333,44.5005,1995,10,13,22,7,41.61
"2305",5402.06827622222,3.0887,6.7945,44.7865,1995,10,16,11,4,22.73
"2306",5406.47554574074,3.6178097,15.752333,41.789333,1995,10,20,20,50,50.13
"2307",5406.94140322222,3.5067894,15.4545,41.554333,1995,10,21,8,1,40.84
"2308",5407.92182088889,3.3080834,15.819667,41.745667,1995,10,22,7,33,28.69
"2309",5415.81409040741,3.1968598,12.977167,45.91,1995,10,30,4,58,20.4
"2310",5418.039184,3.1069916,14.178333,37.992167,1995,11,1,10,22,28.06
"2311",5418.91599055556,3.0427824,12.578,42.604833,1995,11,2,7,25,4.68
"2312",5419.02738044444,3.1536465,17.352667,38.6165,1995,11,2,10,5,28.16
"2313",5420.37491616667,3.1968,18.295167,39.650667,1995,11,3,18,25,55.54
"2314",5425.01371346296,3.7306533,15.981333,41.809333,1995,11,8,9,45,47.83
"2315",5425.20467511111,3.7951021,15.9515,41.778833,1995,11,8,14,20,46.63
"2316",5425.23567148148,3.2181017,16.006167,41.718167,1995,11,8,15,5,24.82
"2317",5427.52649424074,3.0184461,7.2203333,44.4785,1995,11,10,22,4,11.94
"2318",5429.93799987037,3.0407652,15.830667,41.783667,1995,11,13,7,56,45.6
"2319",5436.72245688889,3.2181017,10.533833,43.688333,1995,11,20,2,46,22.48
"2320",5437.77676344444,3.9203165,7.427,45.066667,1995,11,21,4,4,34.57
"2321",5446.57420657407,3.0427824,13.654167,41.482333,1995,11,29,23,12,53.73
"2322",5446.57925387037,3.0427824,13.694,41.485,1995,11,29,23,20,9.84
"2323",5448.12527338889,3.9063481,15.807167,41.625333,1995,12,1,12,26,25.01
"2324",5449.32876975926,3.6178097,16.734333,39.575667,1995,12,2,17,19,27.63
"2325",5451.52399066667,3.1968598,14.857833,43.475167,1995,12,4,22,0,34.47
"2326",5451.64931574074,4.3362421,15.182167,43.272,1995,12,5,1,1,2.57
"2327",5455.28825192593,3.0858853,15.718667,41.665833,1995,12,8,16,21,6.39
"2328",5456.5754057037,4.2778,7.9541667,44.706333,1995,12,9,23,14,36.68
"2329",5459.67427244444,3.0184461,10.5065,43.375667,1995,12,13,1,36,58.05
"2330",5461.25048872222,3.3515924,10.502167,43.406167,1995,12,14,15,26,43.93
"2331",5465.02248046296,3.2629498,15.4485,41.582167,1995,12,18,9,58,23.2
"2332",5466.60765507407,3.1968,16.419833,38.822167,1995,12,20,0,1,2.15
"2333",5466.86551487037,3.4005371,16.1995,38.405667,1995,12,20,6,12,21.89
"2334",5470.2610367037,3.0407652,14.870833,36.983667,1995,12,23,15,41,54.66
"2335",5470.67055159259,3.1774714,14.6755,37.723167,1995,12,24,1,31,36.09
"2336",5471.2122887037,3.6755824,6.6786667,45.052167,1995,12,24,14,31,42.94
"2337",5471.51075035185,3.5299267,14.965833,37.757,1995,12,24,21,41,29.03
"2338",5472.87774209259,3.2181017,12.004833,44.105167,1995,12,26,6,29,57.78
"2339",5474.43968753704,3.1316382,12.182333,44.145,1995,12,27,19,59,9.11
"2340",5474.59614687037,3.8892051,12.113167,44.156167,1995,12,27,23,44,27.69
"2341",5474.66558074074,3.2629498,12.126833,44.198833,1995,12,28,1,24,26.36
"2342",5474.72708637037,3.6449407,13.434833,43.067667,1995,12,28,2,53,0.06
"2343",5474.72809431481,3.9958555,12.105167,44.1295,1995,12,28,2,54,27.35
"2344",5475.35677587037,3.1518769,13.414833,43.069833,1995,12,28,17,59,45.09
"2345",5475.52168427778,3.9877886,16.467333,39.570667,1995,12,28,21,57,13.02
"2346",5475.53128018519,4.2820773,13.406333,36.714667,1995,12,28,22,11,2.52
"2347",5475.61683674074,4.655522,13.303167,36.388167,1995,12,29,0,14,14.8
"2348",5477.55607385185,3.4402319,13.526833,43.090333,1995,12,30,22,46,44.63
"2349",5478.50263735185,4.506,10.566667,44.422333,1995,12,31,21,29,47.6
"2350",5478.50648094444,3.020651,10.573333,44.397833,1995,12,31,21,35,19.61
"2351",5479.12201435185,4.194362,13.445,43.061833,1996,1,1,12,21,41.54
"2352",5479.63497831481,3.0611104,13.479833,43.0625,1996,1,2,0,40,21.35
"2353",5480.43531496296,3.2123883,13.056333,46.282167,1996,1,2,19,52,50.65
"2354",5483.85059374074,3.466369,13.610333,43.078667,1996,1,6,5,50,50.12
"2355",5487.60440261111,3.6158846,13.466167,43.059667,1996,1,9,23,56,19.27
"2356",5500.38316518519,4.1059431,13.585167,43.103333,1996,1,22,18,37,44.36
"2357",5500.57501803704,3.3753635,13.4425,43.035667,1996,1,22,23,14,0.09
"2358",5500.57572505556,3.1969,13.523167,43.078167,1996,1,22,23,15,1.83
"2359",5501.29469596296,3.0407652,15.832167,41.6915,1996,1,23,16,30,20.67
"2360",5504.95835437037,3.8319885,12.599833,46.3135,1996,1,27,8,26,0.23
"2361",5505.66097111111,3.9285906,15.781,37.478167,1996,1,28,1,17,46.74
"2362",5506.37400451852,3.0184461,12.933167,42.919333,1996,1,28,18,24,32.48
"2363",5510.3045032037,3.5512528,13.463333,43.0665,1996,2,1,16,44,27.84
"2364",5513.75099725926,3.0184461,15.427333,41.716,1996,2,5,3,27,24.37
"2365",5517.8802227963,3.1518769,12.045833,44.119833,1996,2,9,6,33,29.34
"2366",5517.88031638889,3.1518769,12.036333,44.210167,1996,2,9,6,33,37.7
"2367",5523.84560674074,4.1001885,12.492833,36.251,1996,2,15,5,43,38.93
"2368",5526.78511005556,3.6292,6.5205,44.662833,1996,2,18,4,16,31.64
"2369",5530.39685874074,3.1736016,7.3556667,46.452,1996,2,21,18,57,26.06
"2370",5532.0939315,3.0270019,13.9285,37.011,1996,2,23,11,41,13.36
"2371",5536.07485842593,4.5488425,12.6065,46.313167,1996,2,27,11,13,45.06
"2372",5536.17904924074,3.1069916,12.568833,46.322167,1996,2,27,13,43,47.71
"2373",5536.7683095,3.1968598,13.316,46.413,1996,2,28,3,52,19.22
"2374",5536.89623874074,3.6610172,15.935,41.861833,1996,2,28,6,56,32.22
"2375",5538.07060316667,3.020651,14.918833,37.698833,1996,2,29,11,7,37.38
"2376",5542.10855555556,3.6108487,15.886,41.834833,1996,3,4,12,2,16.4
"2377",5542.57293155556,3.2213941,15.816333,41.786833,1996,3,4,23,10,58.81
"2378",5544.15037468518,3.0887,17.407833,41.368333,1996,3,6,13,2,29.6
"2379",5551.49421827778,3.0427824,17.371,39.28,1996,3,13,21,17,37.88
"2380",5551.60802714815,3.0002542,17.516833,39.1865,1996,3,14,0,1,30.17
"2381",5551.68797027778,3.5219462,11.452833,44.219167,1996,3,14,1,56,37.25
"2382",5551.89981155556,3.5736179,9.9203333,44.827167,1996,3,14,7,1,40.87
"2383",5552.8708657963,3.5113575,13.44,43.0535,1996,3,15,6,19,59.11
"2384",5553.04892235185,3.4017614,13.429167,43.075333,1996,3,15,10,36,23.14
"2385",5561.66352983333,3.1270209,15.932333,41.721167,1996,3,24,1,21,25.23
"2386",5568.42412111111,3.0184461,15.364167,39.737667,1996,3,30,19,36,40.37
"2387",5568.86257118519,4.4940033,7.4736667,45.772333,1996,3,31,6,8,2.31
"2388",5572.15183144444,4.898,15.454,40.661167,1996,4,3,13,4,34.98
"2389",5572.20125374074,3.2405587,15.411,40.661833,1996,4,3,14,15,44.21
"2390",5572.44558344444,3.4431345,16.103333,40.185,1996,4,3,20,7,34.86
"2391",5573.07420712963,3.4862192,16.164167,40.2435,1996,4,4,11,12,47.39
"2392",5576.24670812963,3.2680628,14.583167,41.389167,1996,4,7,15,21,11.29
"2393",5577.8782832037,3.0001442,14.990667,38.022833,1996,4,9,6,30,39.08
"2394",5578.70475411111,3.016967,16.137,40.217833,1996,4,10,2,20,46.44
"2395",5582.1489102037,4.7616478,12.592667,46.316333,1996,4,13,13,0,21.93
"2396",5582.80889962963,3.1968598,9.7468333,44.438333,1996,4,14,4,50,44.72
"2397",5585.36174785185,3.7288101,12.569833,46.323333,1996,4,16,18,6,50.92
"2398",5586.19304514815,3.3977563,12.929667,36.383333,1996,4,17,14,3,54.92
"2399",5586.83732855556,3.0858853,6.9446667,44.2695,1996,4,18,5,31,40.54
"2400",5587.05503788889,3.4626118,12.1915,44.445667,1996,4,18,10,45,10.19
"2401",5587.46158981481,3.2846859,13.593,38.5135,1996,4,18,20,30,36.98
"2402",5594.36605840741,4.6021,12.836667,36.376167,1996,4,25,18,13,2.62
"2403",5595.6336982963,4.6963913,16.454333,39.493333,1996,4,27,0,38,26.81
"2404",5602.90027337037,3.3049,16.133667,39.218333,1996,5,4,7,2,18.3
"2405",5603.77658224074,3.331448,14.034333,41.729667,1996,5,5,4,4,11.64
"2406",5605.98165268519,3.0459658,16.279333,37.380667,1996,5,7,8,59,29.44
"2407",5606.49547312963,3.7162851,16.8215,38.108,1996,5,7,21,19,23.53
"2408",5606.70744172222,3.0303664,15.803333,41.757667,1996,5,8,2,24,37.88
"2409",5609.74753531481,3.1881494,12.996167,36.699333,1996,5,11,3,22,21.71
"2410",5616.00360112963,3.2069068,9.8385,46.797833,1996,5,17,9,31,5.11
"2411",5616.71690074074,3.0669414,15.501,37.038667,1996,5,18,2,38,14.85
"2412",5619.75586007407,3.7375145,15.845333,37.262333,1996,5,21,3,34,20.48
"2413",5621.37706477778,3.5971318,13.6335,42.972,1996,5,22,18,28,52.05
"2414",5622.65149864815,3.6315883,12.150667,36.894,1996,5,24,1,4,3.29
"2415",5631.12666168519,4.06,16.857,39.991333,1996,6,1,12,28,17.73
"2416",5632.79657009259,4.4678863,18.022333,38.0905,1996,6,3,4,32,57.44
"2417",5633.46750859259,3.3049,14.1685,37.980833,1996,6,3,20,39,6.61
"2418",5634.66097024074,3.084,15.884167,40.274,1996,6,5,1,17,41.43
"2419",5634.90144577778,3.96,12.359167,38.520167,1996,6,5,7,3,58.47
"2420",5637.44825233333,3.2629498,12.367833,43.430333,1996,6,7,20,11,22.93
"2421",5637.67052185185,3.1968,15.104167,36.239167,1996,6,8,1,31,26.32
"2422",5638.39400664815,3.2520577,14.754167,38.4935,1996,6,8,18,53,15.7
"2423",5648.78256088889,3.0887,15.870833,38.8065,1996,6,19,4,12,46.86
"2424",5649.32970309259,3.6794844,14.823667,41.434167,1996,6,19,17,20,39.03
"2425",5654.01686844444,3.1571675,14.025333,41.654,1996,6,24,9,50,10.75
"2426",5658.02220509259,4.081329,9.9883333,47.1515,1996,6,28,9,57,51.42
"2427",5658.43996072222,3.2067724,12.95,43.834333,1996,6,28,19,59,25.64
"2428",5661.74888533333,3.0858853,15.242667,39.597167,1996,7,2,3,24,16.73
"2429",5668.43608540741,3.4763076,14.170167,42.890333,1996,7,8,19,53,50.6
"2430",5669.03975538889,4.1995034,14.120333,42.875667,1996,7,9,10,23,7.21
"2431",5670.04124944444,4.8183,12.338,43.382833,1996,7,10,10,25,16.64
"2432",5671.40525507407,3.9766554,9.9411667,44.153,1996,7,11,19,9,26.37
"2433",5672.70846209259,3.2213941,13.886333,37.658667,1996,7,13,2,26,3.15
"2434",5673.62975938889,4.1191874,14.918833,37.801833,1996,7,14,0,32,43.53
"2435",5674.12221409259,3.1211462,11.994333,42.9215,1996,7,14,12,21,51.4
"2436",5675.53905537037,3.1295102,12.435167,47.2075,1996,7,15,22,22,6.05
"2437",5676.13914896296,3.3069969,15.418167,40.672667,1996,7,16,12,46,14.75
"2438",5676.64182357407,3.1969,11.476667,47.343833,1996,7,17,0,50,5.08
"2439",5676.64187087037,3.3078254,11.532333,47.177,1996,7,17,0,50,9.25
"2440",5676.64469594444,3.5297337,11.526833,47.037833,1996,7,17,0,54,13.44
"2441",5676.98558814815,3.6803082,15.518167,40.6895,1996,7,17,9,5,6.22
"2442",5676.98639933333,3.3098,15.4245,40.686167,1996,7,17,9,6,16.42
"2443",5678.6065045,3.5970748,15.5745,40.611,1996,7,18,23,59,13.06
"2444",5678.66292911111,3.5970748,15.429167,40.667667,1996,7,19,1,20,28.37
"2445",5680.52687687037,3.0184461,6.1358333,46.141667,1996,7,20,22,4,33.02
"2446",5684.49522277778,3.2902074,10.057833,44.205667,1996,7,24,21,18,58.88
"2447",5684.66852238889,3.5937315,17.741667,38.709167,1996,7,25,1,28,31.9
"2448",5685.1578057963,3.5908427,16.023667,38.589667,1996,7,25,13,13,5.68
"2449",5685.50006374074,3.0406883,13.5075,46.047167,1996,7,25,21,25,56.43
"2450",5687.30391890741,3.3049,16.2155,38.606333,1996,7,27,16,43,29.86
"2451",5690.69425555556,3.2629498,15.587833,37.85,1996,7,31,2,5,34.16
"2452",5690.83750887037,3.8451902,14.458167,41.323,1996,7,31,5,31,51.84
"2453",5694.25681542593,3.6909773,11.499333,45.004,1996,8,3,15,35,39.87
"2454",5695.32859883333,3.7322556,11.54,36.943167,1996,8,4,17,19,1.84
"2455",5696.45719937037,3.0717649,15.8355,39.5075,1996,8,5,20,24,12.34
"2456",5702.4371887963,3.3753635,15.110167,38.253,1996,8,11,19,55,23.77
"2457",5704.79994442593,3.1109733,7.6236667,46.367833,1996,8,14,4,37,45.64
"2458",5705.27847551852,3.5161054,14.927667,37.775833,1996,8,14,16,6,50.06
"2459",5705.285583,3.9278531,14.931333,37.774667,1996,8,14,16,17,4.95
"2460",5705.67497057407,3.4219853,14.955167,37.771833,1996,8,15,1,37,47.33
"2461",5705.68361740741,3.7520786,14.952,37.769333,1996,8,15,1,50,14.73
"2462",5706.11895405556,3.119575,15.146333,37.593833,1996,8,15,12,17,7
"2463",5710.81542496296,3.0002542,9.9098333,47.0135,1996,8,20,5,0,2.09
"2464",5712.88983568519,3.0611104,15.512,40.656167,1996,8,22,6,47,11.2
"2465",5714.1680427037,3.0858853,9.8308333,46.594167,1996,8,23,13,27,48.46
"2466",5730.5030437037,3.1937142,14.638333,41.396667,1996,9,8,21,30,12.42
"2467",5734.16327618519,3.1866603,12.305,44.175333,1996,9,12,13,20,56.89
"2468",5736.81062672222,3.2846859,15.011333,37.754667,1996,9,15,4,53,7.14
"2469",5738.73643790741,3.4688018,16.198167,37.2015,1996,9,17,3,6,17.83
"2470",5745.42682085185,3.1295102,14.870833,38.544167,1996,9,23,19,40,26.72
"2471",5746.42458805556,3.5211,7.2296667,44.209167,1996,9,24,19,37,13.04
"2472",5747.35464692593,3.4402319,14.362167,46.165,1996,9,25,17,56,30.17
"2473",5751.63382616667,3.4849797,15.596,36.5775,1996,9,30,0,38,31.47
"2474",5751.8475192963,3.223482,16.657167,37.2725,1996,9,30,5,46,14.46
"2475",5751.99750872222,3.9053547,14.165,38.0105,1996,9,30,9,22,13.18
"2476",5755.00250972222,3.0427824,11.827,47.415833,1996,10,3,9,29,25.18
"2477",5760.10209405556,3.0940853,16.085833,42.369333,1996,10,8,11,52,49.36
"2478",5762.05571774074,3.0184461,16.002333,38.3425,1996,10,10,10,46,2.32
"2479",5762.65111225926,3.5959375,15.042333,37.810167,1996,10,11,1,3,24.75
"2480",5767.0209627963,5.376235,10.678667,44.798833,1996,10,15,9,55,59.95
"2481",5767.02860268519,3.9155958,10.787667,44.865,1996,10,15,10,6,59.14
"2482",5767.03088377778,3.0161923,10.668167,44.7295,1996,10,15,10,10,16.41
"2483",5767.03745885185,4.0204113,10.691,44.815333,1996,10,15,10,19,44.1
"2484",5767.11986725926,4.378,10.677333,44.800333,1996,10,15,12,18,24.22
"2485",5767.14307427778,3.6108487,10.6865,44.848167,1996,10,15,12,51,49.02
"2486",5767.22321416667,3.4510908,10.633167,44.8345,1996,10,15,14,47,13.01
"2487",5767.47036794444,3.123246,12.301667,43.628167,1996,10,15,20,43,7.45
"2488",5767.48923468518,3.2213941,10.694,44.799167,1996,10,15,21,10,17.22
"2489",5767.6240967963,4.179429,10.7005,44.826167,1996,10,16,0,24,29.1
"2490",5767.78886631482,3.141631,10.6975,44.784333,1996,10,16,4,21,45.53
"2491",5767.79496685185,3.6265358,10.656,44.83,1996,10,16,4,30,32.3
"2492",5768.05153035185,3.8353207,10.677167,44.813333,1996,10,16,10,39,59.73
"2493",5768.40491098148,3.0002235,10.611167,44.754667,1996,10,16,19,8,51.6
"2494",5768.70902077778,3.3506132,10.645,44.802667,1996,10,17,2,26,46.32
"2495",5770.56770233333,3.0677852,13.269833,42.554667,1996,10,18,23,3,16.67
"2496",5771.22036537037,3.7684724,15.4335,40.810333,1996,10,19,14,43,6.1
"2497",5771.6918247037,3.642688,10.684833,44.821667,1996,10,20,2,2,0.97
"2498",5772.31002014815,3.1211462,13.266833,42.5525,1996,10,20,16,52,12.15
"2499",5772.40357438889,4.362,13.263667,42.559,1996,10,20,19,6,55.57
"2500",5773.02595964815,3.1363618,13.258,42.650333,1996,10,21,10,3,9.32
"2501",5777.81328703704,3.732104,10.699667,44.853,1996,10,26,4,56,54.1
"2502",5777.89213062963,3.3880608,10.8805,44.776667,1996,10,26,6,50,26.94
"2503",5778.4369232963,3.1774714,14.096,37.998167,1996,10,26,19,54,56.81
"2504",5787.87715577778,3.8610646,13.468167,42.653,1996,11,5,6,28,52.93
"2505",5789.82977251852,3.6512555,15.292,41.2215,1996,11,7,5,20,38.56
"2506",5793.58153277778,4.4032453,15.1985,41.675833,1996,11,10,23,23,10.77
"2507",5793.58551525926,3.5810171,15.172167,41.654667,1996,11,10,23,28,54.54
"2508",5794.974382,3.1518769,16.759167,39.344667,1996,11,12,8,48,52.42
"2509",5796.14128114815,3.1968598,16.497167,38.915167,1996,11,13,12,49,12.75
"2510",5797.56493955556,3.4722269,10.8685,46.472167,1996,11,14,22,59,16.26
"2511",5799.51337805556,3.6178097,15.261333,36.225333,1996,11,16,21,45,1.16
"2512",5802.52102951852,3.1166071,10.6745,44.752167,1996,11,19,21,56,2.62
"2513",5806.62593792593,3.3753635,7.6358333,44.043667,1996,11,24,0,27,6.93
"2514",5808.43167966667,4.0096095,8.5063333,44.1665,1996,11,25,19,47,22.75
"2515",5810.74824316667,3.66,10.542167,44.565333,1996,11,28,3,23,13.83
"2516",5810.74861453704,3.8091101,10.500667,44.545667,1996,11,28,3,23,45.2
"2517",5815.14995812963,3.221692,15.167,37.633,1996,12,2,13,1,41.32
"2518",5815.89531792593,3.1736016,15.242833,37.720833,1996,12,3,6,55,0.75
"2519",5816.22990225926,3.008316,10.593,44.547,1996,12,3,14,56,48.95
"2520",5821.21456761111,3.1960641,12.708167,42.851,1996,12,8,14,34,43.7
"2521",5826.62011259259,4.273,13.899833,37.821667,1996,12,14,0,18,42.79
"2522",5826.62960433333,3.7015638,13.842833,37.838333,1996,12,14,0,32,22.52
"2523",5828.73240625926,3.1536465,16.534,38.86,1996,12,16,3,0,24.46
"2524",5828.98899290741,3.9721752,10.693,44.814333,1996,12,16,9,9,53.08
"2525",5831.83445687037,3.7761654,15.8735,41.7615,1996,12,19,5,27,21.76
"2526",5834.70644861111,3.0407811,14.623,45.547,1996,12,22,2,23,1.11
"2527",5836.28782692593,3.2181017,15.171667,37.796167,1996,12,23,16,20,12.38
"2528",5837.0840432037,3.2016465,10.550333,44.642167,1996,12,24,11,26,45.01
"2529",5838.63517846296,3.2372859,10.755833,44.749667,1996,12,26,0,40,23.14
"2530",5842.03675353704,3.1159814,7.5735,44.014,1996,12,29,10,18,39.67
"2531",5845.04780777778,3.08,13.984833,37.908167,1997,1,1,10,34,34.55
"2532",5847.78542451852,3.18,16.503833,38.732833,1997,1,4,4,16,44.39
"2533",5847.93824959259,3.08,15.066833,37.871833,1997,1,4,7,56,48.64
"2534",5852.60933855556,3.36,16.0635,42.797833,1997,1,9,0,3,10.55
"2535",5856.72246455556,3.18,15.096,37.724667,1997,1,13,2,46,4.37
"2536",5857.69083361111,3.08,16.008667,38.531,1997,1,14,2,0,31.61
"2537",5859.5587397037,3.18,15.603667,37.873667,1997,1,15,22,50,18.93
"2538",5866.71060412963,3.08,15.148,40.853667,1997,1,23,2,28,59.51
"2539",5870.41041994444,3.46,15.115333,37.624667,1997,1,26,19,16,43.16
"2540",5870.42236538889,3.78,15.1125,37.626167,1997,1,26,19,33,55.41
"2541",5870.43629,3.58,15.113667,37.628167,1997,1,26,19,53,58.36
"2542",5871.4994622963,3.28,15.111833,37.619,1997,1,27,21,24,56.34
"2543",5871.583167,3.38,15.001,38.664,1997,1,27,23,25,28.49
"2544",5874.60981151852,3.28,15.135667,38.2185,1997,1,31,0,3,50.33
"2545",5874.61983566667,3.56,15.005667,37.695833,1997,1,31,0,18,16.56
"2546",5877.94305425926,3.26,9.7236667,44.195,1997,2,3,8,3,42.26
"2547",5878.61534692593,3.58,15.016833,37.659333,1997,2,4,0,11,48.31
"2548",5880.32002385185,3.16,14.581833,45.311167,1997,2,5,17,6,32.78
"2549",5881.2285317963,3.46,14.906167,37.734167,1997,2,6,14,54,47.7
"2550",5882.26381057407,3.08,10.859333,43.3235,1997,2,7,15,45,35
"2551",5883.22771203704,3.36,14.9035,37.702333,1997,2,8,14,53,36.04
"2552",5884.03367368519,3.58,14.739167,38.563167,1997,2,9,10,14,11.06
"2553",5884.03711218518,3.18,14.719167,38.570667,1997,2,9,10,19,8.21
"2554",5886.3765692037,3.36,14.8855,37.588667,1997,2,11,18,27,57.13
"2555",5886.6007252963,3.26,12.986167,38.726667,1997,2,11,23,50,44.1
"2556",5888.0740712037,3.96,10.633167,44.608667,1997,2,13,11,12,21.9
"2557",5897.40507914815,3.56,14.990833,37.714833,1997,2,22,19,9,0.23
"2558",5897.50839033333,3.08,14.8405,37.738167,1997,2,22,21,37,46.65
"2559",5898.70476864815,3.58,15.938167,40.158,1997,2,24,2,20,33.61
"2560",5899.11154048148,3.86,8.4271667,43.789,1997,2,24,12,6,18.32
"2561",5900.03276833333,3.06,13.233833,43.087667,1997,2,25,10,12,52.73
"2562",5900.60333646296,3.08,15.006167,37.788833,1997,2,25,23,54,29.68
"2563",5900.9537657037,3.38,9.3348333,44.626833,1997,2,26,8,19,6.01
"2564",5901.33942642593,3.08,8.3601667,43.810333,1997,2,26,17,34,27.41
"2565",5902.23168437037,3.08,9.3466667,44.637,1997,2,27,14,59,18.01
"2566",5904.1857362963,3.28,16.671667,41.889667,1997,3,1,13,53,8.05
"2567",5904.9450197037,3.06,12.788167,38.339,1997,3,2,8,6,30.43
"2568",5911.50228922222,3.96,17.032167,41.348667,1997,3,8,21,28,58.74
"2569",5916.99822772222,3.18,14.682167,37.912833,1997,3,14,9,23,7.37
"2570",5918.6006477037,3.58,17.997333,40.178833,1997,3,15,23,50,36.56
"2571",5921.29115796296,3.48,14.964667,37.7385,1997,3,18,16,24,56.43
"2572",5921.94892516667,3.78,14.882833,38.417833,1997,3,19,8,12,7.64
"2573",5922.57303496296,4.524,14.630833,41.392,1997,3,19,23,10,50.02
"2574",5922.60587161111,3.26,14.633,41.369,1997,3,19,23,58,7.36
"2575",5922.65959946296,3.06,14.657,41.395667,1997,3,20,1,15,29.01
"2576",5922.67966990741,3.26,14.640667,41.391833,1997,3,20,1,44,23.51
"2577",5922.68515701852,3.26,14.595833,41.3325,1997,3,20,1,52,17.54
"2578",5922.72308625926,3.16,14.6245,41.383333,1997,3,20,2,46,54.5
"2579",5922.74866596296,3.16,14.6435,41.396,1997,3,20,3,23,44.82
"2580",5923.94547251852,3.06,14.6495,41.379833,1997,3,21,8,7,8.61
"2581",5924.00806611111,3.06,14.653,41.383167,1997,3,21,9,37,16.05
"2582",5924.30603007407,3.66,11.6965,42.860833,1997,3,21,16,46,20.29
"2583",5925.32035977778,3.18,14.897167,38.391333,1997,3,22,17,6,58.52
"2584",5927.63933068519,4.489,15.701667,37.198833,1997,3,25,0,46,17.22
"2585",5929.00589418518,3.26,14.655333,41.390167,1997,3,26,9,34,8.93
"2586",5937.32595305556,3.66,14.646167,41.383667,1997,4,3,17,15,1.76
"2587",5937.51238924074,3.56,14.924,37.794667,1997,4,3,21,43,29.66
"2588",5937.51295737037,3.56,14.924667,37.778167,1997,4,3,21,44,18.73
"2589",5937.52551624074,3.36,14.926167,37.790333,1997,4,3,22,2,23.69
"2590",5937.52623483333,3.18,14.951167,37.772167,1997,4,3,22,3,25.99
"2591",5937.53041407407,3.36,14.9275,37.791167,1997,4,3,22,9,26.64
"2592",5937.54417664815,3.56,14.948,37.771833,1997,4,3,22,29,15.88
"2593",5937.85205959259,3.56,14.649167,41.382167,1997,4,4,5,52,36.39
"2594",5939.87140087037,3.08,14.931667,37.696833,1997,4,6,6,20,27.26
"2595",5940.59798751852,3.28,14.9815,37.699667,1997,4,6,23,46,44.7
"2596",5946.56553481481,3.46,10.476833,46.574,1997,4,12,23,0,0.03
"2597",5949.88903118519,4.06,10.7165,44.501333,1997,4,16,6,45,50.66
"2598",5951.51167107407,3.76,14.632833,41.398667,1997,4,17,21,42,26.47
"2599",5953.05840818518,3.16,14.616667,41.386833,1997,4,19,10,49,44.64
"2600",5955.74057353704,4.26,14.635167,41.401833,1997,4,22,3,12,3.61
"2601",5956.52810925926,3.08,14.9235,37.731333,1997,4,22,22,6,6.22
"2602",5959.65278618519,3.36,14.658167,41.368833,1997,4,26,1,5,38.09
"2603",5961.48831959259,3.66,15.736667,37.147333,1997,4,27,21,8,48.88
"2604",5966.54939698148,3.38,14.723167,36.270667,1997,5,2,22,36,45.83
"2605",5966.62725677778,3.56,12.8885,42.848333,1997,5,3,0,28,52.77
"2606",5966.69473462963,3.16,12.872167,42.847,1997,5,3,2,6,2.92
"2607",5966.74622868519,3.36,12.864667,42.849167,1997,5,3,3,20,11.24
"2608",5966.77518801852,3.26,12.877,42.852167,1997,5,3,4,1,53.2
"2609",5967.37978392593,3.28,14.533833,37.854333,1997,5,3,18,32,30.4
"2610",5967.66215761111,3.26,14.4035,38.563333,1997,5,4,1,19,7.29
"2611",5969.10946185185,3.36,12.551333,42.759833,1997,5,5,12,3,14.07
"2612",5970.2275647037,3.26,12.564833,42.750667,1997,5,6,14,53,18.65
"2613",5970.81446385185,3.46,12.576,42.758,1997,5,7,4,58,26.58
"2614",5972.6710505,3.18,15.027333,37.6945,1997,5,9,1,31,55.36
"2615",5976.18377140741,4.76,12.526,42.763167,1997,5,12,13,50,14.63
"2616",5976.29158490741,3.16,12.5315,42.643167,1997,5,12,16,25,29.5
"2617",5976.29236137037,3.08,12.517333,42.7695,1997,5,12,16,26,36.26
"2618",5976.41290635185,3.26,15.925833,37.585167,1997,5,12,19,20,11.34
"2619",5976.53352077778,3.36,10.6305,44.781833,1997,5,12,22,13,52.5
"2620",5976.53926251852,3.26,10.673,44.748,1997,5,12,22,22,8.54
"2621",5976.73131212963,3.06,10.393833,46.662667,1997,5,13,2,58,41.8
"2622",5977.02405618519,3.66,8.3155,44.397167,1997,5,13,10,0,14.24
"2623",5977.38961274074,3.16,13.010833,42.449833,1997,5,13,18,46,38.71
"2624",5978.06452114815,3.46,12.580333,42.756833,1997,5,14,10,58,30.77
"2625",5978.09333001852,3.16,12.653,42.7385,1997,5,14,11,39,59.26
"2626",5978.0935162037,3.16,12.580333,42.822333,1997,5,14,11,40,15.01
"2627",5978.28592461111,3.16,12.558333,42.784667,1997,5,14,16,17,19.35
"2628",5978.62393487037,3.76,6.6635,45.213667,1997,5,15,0,24,3.99
"2629",5979.01474605556,3.56,15.914333,40.638667,1997,5,15,9,46,49.76
"2630",5979.09393687037,3.66,13.332667,42.797,1997,5,15,11,40,51.9
"2631",5979.6892387963,3.46,15.351333,43.196,1997,5,16,1,58,5.2
"2632",5981.87338331481,3.06,14.5975,41.356167,1997,5,18,6,23,15.57
"2633",5983.40245838889,3.08,12.567833,42.7605,1997,5,19,19,5,7.43
"2634",5983.77098948148,3.08,14.5955,38.5175,1997,5,20,3,55,48.17
"2635",5983.77570112963,3.28,14.427667,38.567833,1997,5,20,4,2,35.97
"2636",5987.40358407407,3.96,14.789,37.303667,1997,5,23,19,6,44.53
